filepath,rt,drr,cte,edt
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_100_mic_2_sweep_4.wav,2.59081632653061,-5.2896793799339,18.8883035755129,0.103605442176871
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_100_mic_2_sweep_5.wav,2.52622448979592,-5.27920719360108,18.9052052985798,0.103401360544218
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_100_mic_3_sweep_2.wav,2.7541156462585,-2.29440795516772,18.7507395748262,0.0751020408163265
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_100_mic_3_sweep_3.wav,2.55154195011338,-2.30169168880647,18.2599570515338,0.0749659863945578
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_100_mic_3_sweep_4.wav,2.61266439909297,-2.29180474498139,18.5954084632437,0.0751020408163265
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_100_mic_3_sweep_5.wav,2.56310657596372,-2.28810839512247,18.6426073146786,0.0749659863945578
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_100_mic_4_sweep_2.wav,2.87085034013605,0.512356178627325,21.1398530824496,0.0363945578231293
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_100_mic_4_sweep_3.wav,2.92290249433107,0.512281407001349,20.9310946376578,0.0364625850340136
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_100_mic_4_sweep_4.wav,2.8741156462585,0.520346480406202,21.1386058525918,0.0364625850340136
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_100_mic_4_sweep_5.wav,2.86,0.511172314487753,20.8741974767356,0.0363945578231293
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_100_mic_5_sweep_2.wav,2.95342403628118,1.57266078132647,20.7912725916505,0.0419727891156463
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_100_mic_5_sweep_3.wav,2.73362811791383,1.55721329532991,20.3213373813774,0.0419727891156463
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_100_mic_5_sweep_4.wav,2.70799319727891,1.5641815414734,20.6671279656699,0.0419727891156463
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_100_mic_5_sweep_5.wav,2.74761904761905,1.56700952984377,20.6906601696165,0.0419727891156463
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_101_mic_1_sweep_2.wav,2.46958049886621,-3.34294383056922,18.8060811030044,0.0838095238095238
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_101_mic_1_sweep_3.wav,2.50831065759637,-3.34311102452312,18.8169564379271,0.0837414965986395
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_101_mic_1_sweep_4.wav,3.08114512471655,-3.34192666236642,18.8022963317135,0.0838095238095238
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_101_mic_1_sweep_5.wav,2.04283446712018,-3.34527004720271,18.7969976763771,0.0838095238095238
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_101_mic_2_sweep_2.wav,2.62919501133787,-5.2444447116216,18.798743349458,0.113605442176871
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_101_mic_2_sweep_3.wav,2.61680272108844,-5.24108540038837,18.800195578674,0.113605442176871
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_101_mic_2_sweep_4.wav,2.77672335600907,-5.2403763576048,18.7836170822517,0.113469387755102
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_101_mic_2_sweep_5.wav,2.18270975056689,-5.22918700359603,18.7895034746028,0.113469387755102
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_101_mic_3_sweep_2.wav,2.57585034013605,-2.35736571368388,18.1983966050607,0.0860544217687075
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_101_mic_3_sweep_3.wav,2.63971655328798,-2.34769099018146,18.6290968976779,0.0860544217687075
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_101_mic_3_sweep_4.wav,2.92642857142857,-2.34822341456095,18.5527299325978,0.0860544217687075
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_101_mic_3_sweep_5.wav,2.30757369614512,-2.36095629066214,18.1452100542546,0.0860544217687075
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_101_mic_4_sweep_2.wav,2.85582766439909,1.16999581106256,20.4840612985241,0.0385034013605442
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_101_mic_4_sweep_3.wav,2.85038548752834,1.18561311745397,21.1040370743357,0.0385714285714286
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_101_mic_4_sweep_4.wav,2.86236961451247,1.1904725303911,21.164696703293,0.0386394557823129
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_101_mic_4_sweep_5.wav,2.68259637188209,1.17714938516101,20.5294880751303,0.0385714285714286
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_101_mic_5_sweep_2.wav,2.78048752834467,1.45071376456542,20.4907104142196,0.0570068027210884
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_101_mic_5_sweep_3.wav,2.7722335600907,1.46041416927775,20.8577229078962,0.0570748299319728
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_101_mic_5_sweep_4.wav,2.81733560090703,1.45808588811642,20.7229686319754,0.0570068027210884
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_101_mic_5_sweep_5.wav,2.6158843537415,1.45300778413672,20.5084484031438,0.0570748299319728
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_102_mic_1_sweep_2.wav,2.44367346938775,-3.2004898987162,18.8301327984985,0.0813605442176871
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_102_mic_1_sweep_3.wav,2.54299319727891,-3.20332268561585,18.812956090102,0.0812925170068027
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_102_mic_1_sweep_4.wav,2.57518140589569,-3.15874678826911,18.8524271355308,0.0812925170068027
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_102_mic_1_sweep_5.wav,2.60948979591837,-3.15498145432387,18.848042981768,0.0812244897959184
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_102_mic_2_sweep_2.wav,2.45819727891156,-5.2564801202917,18.9062581439109,0.111496598639456
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_102_mic_2_sweep_3.wav,2.55934240362812,-5.2542265638427,18.9661605059909,0.11156462585034
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_102_mic_2_sweep_4.wav,2.54958049886621,-5.26219043696174,18.95736854018,0.11156462585034
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_102_mic_2_sweep_5.wav,2.63690476190476,-5.27753643067465,18.9634643294917,0.11156462585034
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_102_mic_3_sweep_2.wav,2.54108843537415,-2.2986631341481,18.2408768241399,0.0768707482993197
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_102_mic_3_sweep_3.wav,2.58592970521542,-2.33781050410931,16.9458993448443,0.0768707482993197
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_102_mic_3_sweep_4.wav,2.5837641723356,-2.30690142396921,18.2151156117238,0.0769387755102041
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_102_mic_3_sweep_5.wav,2.63768707482993,-2.30501983186818,18.262327386723,0.0768707482993197
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_102_mic_4_sweep_2.wav,2.84645124716553,1.20184490094861,20.443112443599,0.0382993197278912
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_102_mic_4_sweep_3.wav,2.80965986394558,1.19341601629019,20.029007678585,0.0382993197278912
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_102_mic_4_sweep_4.wav,2.84081632653061,1.18181915712969,20.7534506921371,0.0382312925170068
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_102_mic_4_sweep_5.wav,2.806179138322,1.17606274474,20.6957615075728,0.0381632653061224
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_102_mic_5_sweep_2.wav,2.77403628117914,1.5763700896643,20.6767136485785,0.0406802721088435
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_102_mic_5_sweep_3.wav,2.76950113378685,1.55367557472305,19.6811404234478,0.0406802721088435
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_102_mic_5_sweep_4.wav,2.76113378684807,1.01202486317984,20.3214175619688,0.0406802721088435
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_102_mic_5_sweep_5.wav,2.76498866213152,1.01449915733336,20.4964834296153,0.0408163265306122
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_103_mic_1_sweep_1.wav,2.30270975056689,-3.25477647859578,18.983482146496,0.0760544217687075
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_103_mic_1_sweep_2.wav,2.24888888888889,-3.25709182038757,18.986044221287,0.0760544217687075
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_103_mic_1_sweep_3.wav,2.30075963718821,-3.2514115931349,18.9831299626373,0.0759863945578231
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_103_mic_1_sweep_4.wav,2.26552154195011,-3.25044218901461,18.9761746812066,0.0759863945578231
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_103_mic_1_sweep_5.wav,2.0659410430839,-3.25769387522093,18.949696830282,0.0760544217687075
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_103_mic_2_sweep_1.wav,2.31137188208617,-5.25016780296821,18.8705731226146,0.107959183673469
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_103_mic_2_sweep_2.wav,2.29409297052154,-5.24372576817362,18.8774061788296,0.107891156462585
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_103_mic_2_sweep_3.wav,2.28242630385488,-5.25456177894005,18.8663617154817,0.108027210884354
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_103_mic_2_sweep_4.wav,2.29670068027211,-5.25348029513695,18.8680471729857,0.107959183673469
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_103_mic_2_sweep_5.wav,2.08230158730159,-5.25986814089017,18.853247364742,0.107959183673469
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_103_mic_3_sweep_1.wav,2.31180272108844,-2.40248261221862,19.3886610497538,0.0710204081632653
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_103_mic_3_sweep_2.wav,2.32697278911565,-2.40746481704318,19.4424352773332,0.0710204081632653
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_103_mic_3_sweep_3.wav,2.33987528344671,-2.40754927377011,19.4745857363091,0.0710204081632653
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_103_mic_3_sweep_4.wav,2.3287074829932,-2.4074055226934,19.3792905368465,0.0710204081632653
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_103_mic_3_sweep_5.wav,2.10434240362812,-2.40641508871767,19.2718460609285,0.0710204081632653
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_103_mic_4_sweep_1.wav,2.61304988662132,1.26164592291625,21.8752038759214,0.038843537414966
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_103_mic_4_sweep_2.wav,2.59128117913832,1.26355753344316,21.9161381307743,0.038843537414966
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_103_mic_4_sweep_3.wav,2.61643990929705,1.26114334179051,21.8776752045839,0.0389115646258503
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_103_mic_4_sweep_4.wav,2.61316326530612,1.26191596981584,22.0178508215546,0.038843537414966
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_103_mic_4_sweep_5.wav,2.27303854875283,1.26067869136307,21.9413441751025,0.0389115646258503
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_103_mic_5_sweep_1.wav,2.49540816326531,0.99699385100574,21.5975411904596,0.0427891156462585
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_103_mic_5_sweep_2.wav,2.47213151927438,1.00006407504781,21.6579789979308,0.0427891156462585
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_103_mic_5_sweep_3.wav,2.46574829931973,0.998337813634244,21.6755459102814,0.0427891156462585
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_103_mic_5_sweep_4.wav,2.46181405895692,1.00080444124309,21.6339523915956,0.0427891156462585
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_103_mic_5_sweep_5.wav,2.30214285714286,0.995816812876861,21.5029078047568,0.0427891156462585
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_104_mic_1_sweep_1.wav,2.2307029478458,-3.39918728533579,18.7999563217198,0.0795918367346939
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_104_mic_1_sweep_2.wav,2.26266439909297,-3.4015538561258,18.8023761186394,0.0795918367346939
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_104_mic_1_sweep_3.wav,2.04937641723356,-3.40438754830742,18.8039473913063,0.0795918367346939
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_104_mic_1_sweep_4.wav,2.20427437641723,-3.40462774311976,18.8030253110934,0.0795918367346939
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_104_mic_1_sweep_5.wav,2.13097505668934,-3.40327012039669,18.7990156518745,0.0795918367346939
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_104_mic_2_sweep_1.wav,2.27387755102041,-5.18946313129661,18.8597484853187,0.123741496598639
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_104_mic_2_sweep_2.wav,2.38615646258503,-5.18830413158044,18.8718649394313,0.123673469387755
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_104_mic_2_sweep_3.wav,2.15020408163265,-5.18248397557197,18.8549105238064,0.123809523809524
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_104_mic_2_sweep_4.wav,2.38670068027211,-5.18150356811949,18.8710496746986,0.123605442176871
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_104_mic_2_sweep_5.wav,2.16555555555556,-5.18314336975431,18.8705273241451,0.123809523809524
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_104_mic_3_sweep_1.wav,2.35003401360544,-2.22599801826161,18.8859866162111,0.0754421768707483
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_104_mic_3_sweep_2.wav,2.36695011337868,-2.22826606770478,18.9023626489729,0.0755102040816327
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_104_mic_3_sweep_3.wav,2.1799433106576,-2.23215875651901,18.8813464489265,0.0755102040816327
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_104_mic_3_sweep_4.wav,2.35883219954649,-2.22980153028001,18.9114627153738,0.0755102040816327
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_104_mic_3_sweep_5.wav,2.32309523809524,-2.22455042312441,18.9170089049243,0.0754421768707483
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_104_mic_4_sweep_1.wav,2.58702947845805,1.22292080498805,21.763187954793,0.0406122448979592
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_104_mic_4_sweep_2.wav,2.57074829931973,1.22713057793853,21.8840869513849,0.0406802721088435
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_104_mic_4_sweep_3.wav,2.50902494331066,1.22142120318128,21.9145969920608,0.0406122448979592
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_104_mic_4_sweep_4.wav,2.61965986394558,1.21869553633073,21.882662402165,0.0406802721088435
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_104_mic_4_sweep_5.wav,2.55821995464853,1.22381923246018,22.0859300605428,0.0406122448979592
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_104_mic_5_sweep_1.wav,2.41427437641723,0.569735384253966,21.3094565313,0.0437414965986395
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_104_mic_5_sweep_2.wav,2.43718820861678,0.571919364653895,21.3690818608076,0.0438095238095238
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_104_mic_5_sweep_3.wav,2.38026077097506,0.573138214247669,21.3621118096101,0.0438095238095238
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_104_mic_5_sweep_4.wav,2.39715419501134,0.575401390850464,21.36673374126,0.0438095238095238
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_104_mic_5_sweep_5.wav,2.44301587301587,0.572831707054464,21.3845896030363,0.0437414965986395
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_105_mic_1_sweep_1.wav,2.16874149659864,-3.35464193891989,18.691616599086,0.0851020408163265
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_105_mic_1_sweep_2.wav,2.1891156462585,-3.35363262387728,18.7035484844131,0.0851700680272109
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_105_mic_1_sweep_3.wav,2.22323129251701,-3.35072429835397,18.6923596127657,0.0851020408163265
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_105_mic_1_sweep_4.wav,2.10419501133787,-3.34984373309008,18.6918618334086,0.0850340136054422
/Users/joanna.luberadzka/Documents/Data/IR_Arni_upload_numClosed_0-5/IR_numClosed_1_numComb_105_mic_1_sweep_5.wav,2.15046485260771,-3.36036338026607,18.7107570882261,0.0851020408163265
